Latitud,Longitud,Calle,Colonia,Municipio,Estado,CP
22.7651664,-102.5636531,Calle del Ete,No especificada,Zacatecas,Zacatecas,98000
22.7642607,-102.5623955,Calle Socavón Buena Suerte,No especificada,Zacatecas,Zacatecas,98068
22.7669788,-102.5666523,Avenida Ferrocarril,No especificada,Zacatecas,Zacatecas,98000
22.7652881,-102.562081,Boulevard José López Portillo,No especificada,Zacatecas,Zacatecas,98098
22.7648384,-102.5728966,Calle Leobardo C. Ruiz,No especificada,Zacatecas,Zacatecas,98090
22.7630602,-102.5651851,Calle Zacatecas,No especificada,Zacatecas,Zacatecas,98090
22.7679467,-102.571312,Calle San Rafael,No especificada,Zacatecas,Zacatecas,98000
22.7610236,-102.5702544,Calle Alfonso Medina,No especificada,Zacatecas,Zacatecas,98090
22.7639343,-102.5606064,Tiro San Antonio,No especificada,Zacatecas,Zacatecas,98068
22.7626616,-102.5786396,Calle Nueva Celaya,No especificada,Zacatecas,Zacatecas,98053
22.7646652,-102.5777968,Calle La Estación,No especificada,Zacatecas,Zacatecas,98090
22.7640098,-102.5682933,Calle Crucero Zacatecas,No especificada,Zacatecas,Zacatecas,98090
22.7653523,-102.5619176,Boulevard José López Portillo,No especificada,Zacatecas,Zacatecas,98098
22.7619595,-102.5753367,Calle Electrificación,No especificada,Zacatecas,Zacatecas,98090
22.7643016,-102.5740223,Calle Francisco Murguía,No especificada,Zacatecas,Zacatecas,98090
22.7649602,-102.5709893,Avenida Ferrocarril,No especificada,Zacatecas,Zacatecas,98090
22.7645013,-102.5758861,Calle Jesús Flores Magón,No especificada,Zacatecas,Zacatecas,98090
22.7665412,-102.5696511,Calle Leobardo C. Ruiz,No especificada,Zacatecas,Zacatecas,98000
22.7619023,-102.5758765,Calle Electrificación,No especificada,Zacatecas,Zacatecas,98090
22.762963,-102.5745901,Calle Reforma,No especificada,Zacatecas,Zacatecas,98090
22.7618549,-102.5757594,Calle Crucero Lauro G. Caloca,No especificada,Zacatecas,Zacatecas,98090
22.7627035,-102.577502,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7617393,-102.5740737,Calle de la Escuela,No especificada,Zacatecas,Zacatecas,98090
22.7633003,-102.56336,Calle Tiro Mala Noche,No especificada,Zacatecas,Zacatecas,98068
22.7655684,-102.5661381,Calle del Ete,No especificada,Zacatecas,Zacatecas,98000
22.7636984,-102.5616969,Tiro San Antonio,No especificada,Zacatecas,Zacatecas,98068
22.764333,-102.5620678,Calle Socavón Buena Suerte,No especificada,Zacatecas,Zacatecas,98068
22.7621972,-102.5682086,Calle Salvador Vidal,No especificada,Zacatecas,Zacatecas,98090
22.7657136,-102.5656551,Calle Bernardino,No especificada,Zacatecas,Zacatecas,98000
22.764702,-102.569951,Callejón San Bartolo,No especificada,Zacatecas,Zacatecas,98090
22.7637903,-102.5635489,Calle Tiro San Bartolo,No especificada,Zacatecas,Zacatecas,98068
22.7671635,-102.5685664,Privada del Ete,No especificada,Zacatecas,Zacatecas,98000
22.7628969,-102.5637411,Calle Centenario,No especificada,Zacatecas,Zacatecas,98090
22.7664523,-102.5655749,Boulevard Adolfo López Mateos,No especificada,Zacatecas,Zacatecas,98000
22.761336,-102.5759336,Calle Electricistas,No especificada,Zacatecas,Zacatecas,98090
22.7627881,-102.5650171,Calle Niños Héroes,No especificada,Zacatecas,Zacatecas,98090
22.7593721,-102.5654853,Avenida Obrero Mundial,No especificada,Zacatecas,Zacatecas,98090
22.7613845,-102.5615318,Paseo García Salinas,No especificada,Zacatecas,Zacatecas,98068
22.7679094,-102.5689548,Calzada de La Paz,No especificada,Zacatecas,Zacatecas,98000
22.7645815,-102.5666847,Calle Santa Clara,No especificada,Zacatecas,Zacatecas,98000
22.7649366,-102.5750959,Callejón Plan de San Luis,No especificada,Zacatecas,Zacatecas,98090
22.7660211,-102.5711922,Avenida Ferrocarril,No especificada,Zacatecas,Zacatecas,98050
22.7715769,-102.5774608,Calle Primera Loma de San Marcos,No especificada,Zacatecas,Zacatecas,98050
22.7755021,-102.5805681,Calle Cerro del Grillo,No especificada,Zacatecas,Zacatecas,98050
22.7710044,-102.5762208,Calle Plazuela de Muro,No especificada,Zacatecas,Zacatecas,98050
22.7700562,-102.5765491,Calle General Enrique Estrada,No especificada,Zacatecas,Zacatecas,98050
22.7679762,-102.5810179,Calle Juan José Ríos,No especificada,Zacatecas,Zacatecas,98050
22.7686321,-102.580742,Calle 20 de Noviembre,No especificada,Zacatecas,Zacatecas,98050
22.7757717,-102.5826898,Calle Paseo Gustavo Díaz Ordaz,No especificada,Zacatecas,Zacatecas,98050
22.7706112,-102.5779611,Calle de Fátima,No especificada,Zacatecas,Zacatecas,98050
22.773213,-102.5808125,Calle Primera de la Constitución de 1917,No especificada,Zacatecas,Zacatecas,98050
22.7674612,-102.578674,Calle Trinidad García de la Cadena,No especificada,Zacatecas,Zacatecas,98050
22.7736655,-102.5847629,Calle no registrada,No especificada,Zacatecas,Zacatecas,98050
22.7713313,-102.5752442,Calle San Antonio,No especificada,Zacatecas,Zacatecas,98050
22.7761157,-102.5817464,Calle Cerro del Grillo,No especificada,Zacatecas,Zacatecas,98050
22.7692793,-102.576513,Avenida González Ortega,No especificada,Zacatecas,Zacatecas,98050
22.770401,-102.5767923,Calle Manuel M. Ponce,No especificada,Zacatecas,Zacatecas,98050
22.771292,-102.5835875,Calle Samuel Castañón,No especificada,Zacatecas,Zacatecas,98050
22.7705403,-102.5758627,Calle del Robote,No especificada,Zacatecas,Zacatecas,98050
22.7773776,-102.581666,Calle Cerro del Grillo,No especificada,Zacatecas,Zacatecas,98050
22.7676954,-102.5787949,Calle Trinidad García de la Cadena,No especificada,Zacatecas,Zacatecas,98050
22.7764361,-102.5822979,Calle Paseo Gustavo Díaz Ordaz,No especificada,Zacatecas,Zacatecas,98050
22.7694914,-102.5810346,Privada Miguel Auza,No especificada,Zacatecas,Zacatecas,98050
22.7716826,-102.5770272,Calle Primera Loma de San Marcos,No especificada,Zacatecas,Zacatecas,98050
22.7732161,-102.5804882,Calle Primera de la Constitución de 1917,No especificada,Zacatecas,Zacatecas,98050
22.7731954,-102.5789304,Calle Melchor Ocampo,No especificada,Zacatecas,Zacatecas,98050
22.7692924,-102.5771356,Calle General Enrique Estrada,No especificada,Zacatecas,Zacatecas,98050
22.7678289,-102.577116,Avenida González Ortega,No especificada,Zacatecas,Zacatecas,98050
22.7734892,-102.579415,Calle Chepinque,No especificada,Zacatecas,Zacatecas,98050
22.7710279,-102.5753052,Avenida González Ortega,No especificada,Zacatecas,Zacatecas,98050
22.7727278,-102.5806951,Avenida de Los Constituyentes,No especificada,Zacatecas,Zacatecas,98050
22.7740781,-102.5812799,Callejón López de Nava,No especificada,Zacatecas,Zacatecas,98050
22.7726481,-102.5804216,Avenida de Los Constituyentes,No especificada,Zacatecas,Zacatecas,98050
22.7756508,-102.5809684,Calle Cerro del Grillo,No especificada,Zacatecas,Zacatecas,98050
22.7699148,-102.5790584,Calle Juan de Tolosa,No especificada,Zacatecas,Zacatecas,98050
22.772676,-102.5806686,Avenida de Los Constituyentes,No especificada,Zacatecas,Zacatecas,98050
22.7704496,-102.5802226,Calle Romero de Terreros,No especificada,Zacatecas,Zacatecas,98050
22.7726451,-102.579036,Calle Escuela Normal,No especificada,Zacatecas,Zacatecas,98050
22.7735271,-102.5812086,Avenida de Los Constituyentes,No especificada,Zacatecas,Zacatecas,98050
22.7710592,-102.5834452,Calle Samuel Castañón,No especificada,Zacatecas,Zacatecas,98050
22.7696034,-102.5817686,Privada Miguel Auza,No especificada,Zacatecas,Zacatecas,98050
22.7713419,-102.5824735,Privada Ignacio Ramírez,No especificada,Zacatecas,Zacatecas,98050
22.7748417,-102.5825576,Calle Terraplén,No especificada,Zacatecas,Zacatecas,98050
22.772468,-102.5778257,Calle Elías Amador,No especificada,Zacatecas,Zacatecas,98050
22.7690386,-102.5817984,Calzada Héroes de Chapultepec,No especificada,Zacatecas,Zacatecas,98050
22.7666979,-102.5804521,Calle Regeneración,No especificada,Zacatecas,Zacatecas,98050
22.7746305,-102.580412,Avenida de La Constitución,No especificada,Zacatecas,Zacatecas,98050
22.7720253,-102.580404,Calle Francisco Villa,No especificada,Zacatecas,Zacatecas,98050
22.7679952,-102.5786991,Calle Juan José Ríos,No especificada,Zacatecas,Zacatecas,98050
22.7738037,-102.5813847,Calle Adolfo Villaseñor,No especificada,Zacatecas,Zacatecas,98050
22.7747772,-102.5804066,Avenida de La Constitución,No especificada,Zacatecas,Zacatecas,98050
22.7716383,-102.5839092,Calle no registrada,No especificada,Zacatecas,Zacatecas,98053
22.7747537,-102.5793154,Calle Chepinque,No especificada,Zacatecas,Zacatecas,98050
22.774796,-102.5751218,Calle del Ideal,No especificada,Zacatecas,Zacatecas,98000
22.7882496,-102.5649895,Calle Miguel Chávez,No especificada,Zacatecas,Zacatecas,98024
22.7746339,-102.5780598,Calle Alameda Trinidad García de la Cadena,No especificada,Zacatecas,Zacatecas,98050
22.777265,-102.5794452,Calle Antonio Dovalí Jaime,No especificada,Zacatecas,Zacatecas,98050
22.7841606,-102.569805,Calle Cuauhtémoc,No especificada,Zacatecas,Zacatecas,98024
22.7804027,-102.5707087,Calle Segunda De Matamoros,No especificada,Zacatecas,Zacatecas,98024
22.7746272,-102.576806,Calle la Loma,No especificada,Zacatecas,Zacatecas,98000
22.7763724,-102.5755247,Callejón de López,No especificada,Zacatecas,Zacatecas,98000
22.7880398,-102.5723437,Calle del Manís,No especificada,Zacatecas,Zacatecas,98024
22.7765253,-102.5783466,Calle del Auxilio,No especificada,Zacatecas,Zacatecas,98000
22.7840267,-102.5677869,Calle Roberto Cabral del Hoyo Norberto Aguirre,No especificada,Zacatecas,Zacatecas,98024
22.7884571,-102.5718847,Calle Leandro Rovirosa,No especificada,Zacatecas,Zacatecas,98024
22.7830318,-102.5652985,Calle La Bufa,No especificada,Zacatecas,Zacatecas,98024
22.7888345,-102.5718003,Calle Leandro Rovirosa,No especificada,Zacatecas,Zacatecas,98024
22.7795545,-102.5718726,Calle Alcaicería de Gómez,No especificada,Zacatecas,Zacatecas,98024
22.7756356,-102.5752609,Calle Félix U. Gómez,No especificada,Zacatecas,Zacatecas,98000
22.782611,-102.5698387,Del Vergel Nuevo,No especificada,Zacatecas,Zacatecas,98024
22.7855956,-102.5732825,Calle Concepción del Oro,No especificada,Zacatecas,Zacatecas,98024
22.787371,-102.5716416,Calle Fresnillo Buenavista de Trujillo,No especificada,Zacatecas,Zacatecas,98024
22.7834175,-102.5725741,Callejón de la Pelota,No especificada,Zacatecas,Zacatecas,98024
22.7778852,-102.5728732,Calle Segunda de los Bolos,No especificada,Zacatecas,Zacatecas,98000
22.7749415,-102.5793294,Calle Crucero de la Loma,No especificada,Zacatecas,Zacatecas,98000
22.7887203,-102.5721827,Calle Víctor Bravo Ahuja,No especificada,Zacatecas,Zacatecas,98024
22.7785446,-102.5748332,access to teleferico,No especificada,Zacatecas,Zacatecas,98000
22.7744508,-102.5767285,Calle la Loma,No especificada,Zacatecas,Zacatecas,98000
22.7820638,-102.5724579,Calle Hinojosa,No especificada,Zacatecas,Zacatecas,98024
22.7846436,-102.5718808,Privada de Alán,No especificada,Zacatecas,Zacatecas,98024
22.7742445,-102.5764662,Calle del Cobre,No especificada,Zacatecas,Zacatecas,98000
22.7834753,-102.5667526,Privada Puente de Zamora,No especificada,Zacatecas,Zacatecas,98024
22.7829168,-102.5689314,Calle Segunda del Vergel Nuevo,No especificada,Zacatecas,Zacatecas,98024
22.7888916,-102.5711806,Callejón Jorge Jiménez Cantú,No especificada,Zacatecas,Zacatecas,98024
22.7888279,-102.5707486,Calle Hermenegildo Cuenca Díaz,No especificada,Zacatecas,Zacatecas,98024
22.788119,-102.5653733,Calle Segunda De Matamoros,No especificada,Zacatecas,Zacatecas,98024
22.7859666,-102.5670775,Calle Juan Gil Preciado,No especificada,Zacatecas,Zacatecas,98024
22.7825684,-102.5698637,Garcia Salinas,No especificada,Zacatecas,Zacatecas,98024
22.7808051,-102.5716503,Calle Pípila,No especificada,Zacatecas,Zacatecas,98024
22.7834111,-102.5732925,Calle Salvador Vidal,No especificada,Zacatecas,Zacatecas,98024
22.7856457,-102.5651525,Calle Arroyo de los Ahogados,No especificada,Zacatecas,Zacatecas,98024
22.7771115,-102.5786692,Calle Eduardo G. Pankhurst,No especificada,Zacatecas,Zacatecas,98000
22.7846484,-102.5672012,Calle de la Cruz,No especificada,Zacatecas,Zacatecas,98024
22.7852182,-102.5655826,Calle Segunda De Matamoros,No especificada,Zacatecas,Zacatecas,98024
22.778385,-102.573967,access to teleferico,No especificada,Zacatecas,Zacatecas,98000
22.7863617,-102.5695759,Boulevard Esther Zuno de Echeverría,No especificada,Zacatecas,Zacatecas,98024
22.78289,-102.5692716,De los Corrales,No especificada,Zacatecas,Zacatecas,98024
22.7869703,-102.5678274,Calle Alfonso Corona del Rosal,No especificada,Zacatecas,Zacatecas,98024
22.7844985,-102.5651905,Privada de Alba,No especificada,Zacatecas,Zacatecas,98024
22.7779254,-102.5730476,Calle Segunda de los Bolos,No especificada,Zacatecas,Zacatecas,98000
22.776327,-102.5774422,Calle del Grillo,No especificada,Zacatecas,Zacatecas,98000
22.7771377,-102.5791222,Calle Antonio Dovalí Jaime,No especificada,Zacatecas,Zacatecas,98000
22.7622842,-102.5841948,Avenida 5 Señores,No especificada,Zacatecas,Zacatecas,98053
22.7692626,-102.5865831,Calle Real de Minas,No especificada,Zacatecas,Zacatecas,98053
22.7626955,-102.5915947,Calle José Álvarez,No especificada,Zacatecas,Zacatecas,98053
22.7621871,-102.5890976,Calle Ignacio de La Llave,No especificada,Zacatecas,Zacatecas,98053
22.7684889,-102.5928899,Calle no registrada,No especificada,Zacatecas,Zacatecas,98053
22.7625311,-102.5809618,Nueva Celaya,No especificada,Zacatecas,Zacatecas,98090
22.7663657,-102.5856728,Calle no registrada,No especificada,Zacatecas,Zacatecas,98053
22.7669778,-102.5932449,Calle Francisco García Salinas,No especificada,Zacatecas,Zacatecas,98053
22.769607,-102.5920163,Calle Francisco García Salinas,No especificada,Zacatecas,Zacatecas,98053
22.7698545,-102.5926148,Calle no registrada,No especificada,Zacatecas,Zacatecas,98053
22.7621082,-102.5888314,Calle Sebastián Lerdo de Tejada,No especificada,Zacatecas,Zacatecas,98053
22.7732976,-102.5877398,Nova,No especificada,Zacatecas,Zacatecas,98053
22.7687056,-102.5831334,Calle de la Chirimoya,No especificada,Zacatecas,Zacatecas,98053
22.7617113,-102.5883698,Calle Guelatao,No especificada,Zacatecas,Zacatecas,98053
22.7684344,-102.5911838,Calle José María Cos,No especificada,Zacatecas,Zacatecas,98053
22.7649665,-102.5924834,Calle Cerro Sombreretillo,No especificada,Zacatecas,Zacatecas,98053
22.7639947,-102.589843,Calle Francisco García Salinas,No especificada,Zacatecas,Zacatecas,98053
22.7598289,-102.5890244,Calle 21 de Marzo,No especificada,Zacatecas,Zacatecas,98053
22.7700032,-102.5847884,Calle Mina Purísima,No especificada,Zacatecas,Zacatecas,98053
22.7693367,-102.5845676,Calle Mina La Valenciana,No especificada,Zacatecas,Zacatecas,98053
22.770342,-102.585772,Calle Mina Nuevo Mundo,No especificada,Zacatecas,Zacatecas,98053
22.7632562,-102.5803771,Nueva Celaya,No especificada,Zacatecas,Zacatecas,98090
22.7625087,-102.5916421,Calle José Álvarez,No especificada,Zacatecas,Zacatecas,98053
22.7622867,-102.5868084,Cerrada de Manuel Doblado,No especificada,Zacatecas,Zacatecas,98053
22.7646942,-102.587371,Calle Plazuela de La Herradura,No especificada,Zacatecas,Zacatecas,98053
22.7634227,-102.5905205,Avenida Ferrocarril,No especificada,Zacatecas,Zacatecas,98053
22.7669028,-102.5827808,Calle Lomas del Capulín,No especificada,Zacatecas,Zacatecas,98053
22.7681792,-102.5859601,Calle Mina San Felipe,No especificada,Zacatecas,Zacatecas,98053
22.7636665,-102.586906,Lomas de la Pimienta,No especificada,Zacatecas,Zacatecas,98053
22.7697394,-102.5894974,Calle Osa Mayor,No especificada,Zacatecas,Zacatecas,98053
22.7636626,-102.5872989,Lomas de la Pimienta,No especificada,Zacatecas,Zacatecas,98053
22.7663556,-102.5829203,Calle no registrada,No especificada,Zacatecas,Zacatecas,98053
22.763842,-102.5824856,Avenida 5 Señores,No especificada,Zacatecas,Zacatecas,98053
22.7670834,-102.5881836,Calle Cerro de la Bufa,No especificada,Zacatecas,Zacatecas,98053
22.7714811,-102.5892431,Calzada Cnc,No especificada,Zacatecas,Zacatecas,98053
22.7663269,-102.5913621,Calle Miguel Ramos Arizpe,No especificada,Zacatecas,Zacatecas,98053
22.7665741,-102.5946062,Avenida Begonias,No especificada,Zacatecas,Zacatecas,98087
22.7605921,-102.5856006,Avenida 5 Señores,No especificada,Zacatecas,Zacatecas,98053
22.7618927,-102.5872792,Cerrada de Manuel Doblado,No especificada,Zacatecas,Zacatecas,98053
22.7632784,-102.5840485,Calle Peñoles,No especificada,Zacatecas,Zacatecas,98053
22.7663792,-102.589188,Avenida Cerro del Padre,No especificada,Zacatecas,Zacatecas,98053
22.770021,-102.5895763,Calle Osa Mayor,No especificada,Zacatecas,Zacatecas,98053
22.7655865,-102.5840663,Calle Hacienda de Majona,No especificada,Zacatecas,Zacatecas,98053
22.7675343,-102.5832556,Calle Lomas del Capulín,No especificada,Zacatecas,Zacatecas,98053
22.769482,-102.5942517,Calle Leonard Euler,No especificada,Zacatecas,Zacatecas,98053
22.7656677,-102.5920063,Calle Valentín Gómez Farías,No especificada,Zacatecas,Zacatecas,98053
22.7678028,-102.5953558,Calle Bugambilia,No especificada,Zacatecas,Zacatecas,98087
22.7637371,-102.5833509,Avenida 5 Señores,No especificada,Zacatecas,Zacatecas,98053
22.762285,-102.5841606,Avenida 5 Señores,No especificada,Zacatecas,Zacatecas,98053
22.7626138,-102.5810596,Nueva Celaya,No especificada,Zacatecas,Zacatecas,98090
22.7521487,-102.5881785,Calle Arturo Romo Gutiérrez,No especificada,Zacatecas,Zacatecas,98085
22.7560407,-102.5900142,Calle Lago La Encantada,No especificada,Zacatecas,Zacatecas,98087
22.7585583,-102.5803569,Calle del Bosque,No especificada,Zacatecas,Zacatecas,98090
22.7548601,-102.5914514,Calle Lago La Encantada,No especificada,Zacatecas,Zacatecas,98087
22.7598507,-102.572951,Calle Pedro Ramírez Vázquez,No especificada,Zacatecas,Zacatecas,98090
22.7592996,-102.5822697,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7557552,-102.5821869,Calle del Zoológico,No especificada,Zacatecas,Zacatecas,98090
22.7537964,-102.5888217,Calle Lago La Encantada,No especificada,Zacatecas,Zacatecas,98085
22.7587574,-102.5792029,Calle del Bosque,No especificada,Zacatecas,Zacatecas,98090
22.7587607,-102.5837202,Calle Cuauhtémoc,No especificada,Zacatecas,Zacatecas,98090
22.7572993,-102.5812665,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7581513,-102.5748243,Calle Manuel López de la Vega,No especificada,Zacatecas,Zacatecas,98090
22.7568796,-102.5741499,Calle Cristóbal de Oñate,No especificada,Zacatecas,Zacatecas,98090
22.7575862,-102.5769776,Calle Fotón,No especificada,Zacatecas,Zacatecas,98090
22.7550173,-102.5883451,Calle Lago Catemaco,No especificada,Zacatecas,Zacatecas,98085
22.7593549,-102.5827438,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7534094,-102.5870178,Cerrada de Chapala,No especificada,Zacatecas,Zacatecas,98085
22.7588844,-102.5734262,Calzada Jesús Reyes Heroles,No especificada,Zacatecas,Zacatecas,98090
22.7534053,-102.5818023,Calle Tránsito Pesado,No especificada,Zacatecas,Zacatecas,98085
22.756347,-102.5823208,Calle del Zoológico,No especificada,Zacatecas,Zacatecas,98090
22.7590037,-102.5840519,Calle José Minero Roque,No especificada,Zacatecas,Zacatecas,98053
22.7547294,-102.5761989,Calle Cedro,No especificada,Zacatecas,Zacatecas,98090
22.7613967,-102.5804866,Avenida Obrero Mundial,No especificada,Zacatecas,Zacatecas,98090
22.7594568,-102.5769249,Calle Ingeniero Manuel Rodríguez,No especificada,Zacatecas,Zacatecas,98090
22.7602611,-102.5822462,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7569326,-102.5704963,Calle Alfonso Medina Castañeda,No especificada,Zacatecas,Zacatecas,98090
22.7572238,-102.5643999,Gladiolas,No especificada,Zacatecas,Zacatecas,98090
22.7572,-102.5880518,Calle Lago Chairel,No especificada,Zacatecas,Zacatecas,98085
22.7590123,-102.5754495,Calle Ingeniero Manuel Rodríguez,No especificada,Zacatecas,Zacatecas,98090
22.7590108,-102.5755385,Calle Ingeniero Manuel Rodríguez,No especificada,Zacatecas,Zacatecas,98090
22.7579471,-102.5816842,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7559484,-102.5890591,Calle Xochimilco,No especificada,Zacatecas,Zacatecas,98085
22.7549142,-102.5904342,Calle Lago La Encantada,No especificada,Zacatecas,Zacatecas,98087
22.7577278,-102.5681463,Calle Manuel Méndez Muñoz,No especificada,Zacatecas,Zacatecas,98090
22.7523723,-102.5822794,Calle Tránsito Pesado,No especificada,Zacatecas,Zacatecas,98085
22.7544011,-102.5863492,Avenida Lago de Chapala,No especificada,Zacatecas,Zacatecas,98085
22.7588956,-102.5647085,Gardenias,No especificada,Zacatecas,Zacatecas,98068
22.7593891,-102.5839624,Calle José Minero Roque,No especificada,Zacatecas,Zacatecas,98053
22.7585198,-102.5696623,Calle Guillermo Aguilera Cabrera,No especificada,Zacatecas,Zacatecas,98090
22.7573035,-102.5643073,Gladiolas,No especificada,Zacatecas,Zacatecas,98068
22.757288,-102.5627601,Retorno Manantial,No especificada,Zacatecas,Zacatecas,98068
22.760174,-102.5735882,Calle 17 de Octubre,No especificada,Zacatecas,Zacatecas,98090
22.7564625,-102.5745154,Juan de Tolosa,No especificada,Zacatecas,Zacatecas,98090
22.7542465,-102.584089,Calle Camino a la Encantada,No especificada,Zacatecas,Zacatecas,98085
22.7558774,-102.5851249,Calle Camino a la Encantada,No especificada,Zacatecas,Zacatecas,98085
22.7595773,-102.5832805,Calle José Minero Roque,No especificada,Zacatecas,Zacatecas,98053
22.7564874,-102.5713735,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7568979,-102.5743732,Juan de Tolosa,No especificada,Zacatecas,Zacatecas,98090
22.7572966,-102.5816465,Paseo La Encantada,No especificada,Zacatecas,Zacatecas,98090
22.7556929,-102.5832406,Calle del Zoológico,No especificada,Zacatecas,Zacatecas,98090
22.7445812,-102.5883357,Calle Sierra Parnaso,No especificada,Zacatecas,Zacatecas,98085
22.7415746,-102.595837,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7389886,-102.6042219,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7423502,-102.5923419,Calle Cerro del Cuatro,No especificada,Zacatecas,Zacatecas,98085
22.745322,-102.6016897,Calle Bosque Bosnio,No especificada,Zacatecas,Zacatecas,98087
22.7492945,-102.5821266,Avenida Cerro del Padre,No especificada,Zacatecas,Zacatecas,98085
22.7462048,-102.5870068,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7390075,-102.5867648,Avenida Misioneros,No especificada,Zacatecas,Zacatecas,98085
22.7499526,-102.5863483,Avenida Cerro Del Padre,No especificada,Zacatecas,Zacatecas,98085
22.7505038,-102.5856252,Calle Sierra Chapultepec,No especificada,Zacatecas,Zacatecas,98085
22.7456012,-102.5922301,Calle Mesa San Lucas,No especificada,Zacatecas,Zacatecas,98085
22.738757,-102.602464,Calle Monte Samore,No especificada,Zacatecas,Zacatecas,98087
22.7430778,-102.6009496,Calle Los Encinos,No especificada,Zacatecas,Zacatecas,98087
22.7479166,-102.5965739,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7460372,-102.5980162,Calle Bosque Bruselas,No especificada,Zacatecas,Zacatecas,98087
22.7485926,-102.5824418,Calle Cerro del Grillo,No especificada,Zacatecas,Zacatecas,98085
22.738189,-102.5915941,Calle Cristo Rey,No especificada,Zacatecas,Zacatecas,98085
22.7394233,-102.596209,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7375979,-102.5815925,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7364852,-102.5850222,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7384029,-102.5911062,Calle del Refugio,No especificada,Zacatecas,Zacatecas,98085
22.7493564,-102.5819117,Calle Cerro de la Araña,No especificada,Zacatecas,Zacatecas,98085
22.7442136,-102.595644,Avenida Montes Apalaches,No especificada,Zacatecas,Zacatecas,98087
22.7456651,-102.5934865,Calle La Mesilla,No especificada,Zacatecas,Zacatecas,98085
22.7378716,-102.6045108,Calle Monte Pisis,No especificada,Zacatecas,Zacatecas,98087
22.7413094,-102.581902,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7486264,-102.5879595,Calle Sierra De Cuale,No especificada,Zacatecas,Zacatecas,98085
22.7431985,-102.5942642,Calle Cerro de las Campanas,No especificada,Zacatecas,Zacatecas,98085
22.7459878,-102.5937036,Calle La Mesilla,No especificada,Zacatecas,Zacatecas,98085
22.7460526,-102.5871808,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7481525,-102.5844474,Calle Cerro de la Virgen,No especificada,Zacatecas,Zacatecas,98085
22.7474581,-102.5880864,Calle Sierra De Tecuán,No especificada,Zacatecas,Zacatecas,98085
22.7389094,-102.6013969,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7477844,-102.584173,Calle Cerro de las Ventanas,No especificada,Zacatecas,Zacatecas,98085
22.740661,-102.5995116,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7503303,-102.588738,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.73657,-102.5914193,Calle del Rey,No especificada,Zacatecas,Zacatecas,98085
22.7392988,-102.591794,Calle Purísima,No especificada,Zacatecas,Zacatecas,98085
22.750084,-102.5853719,Calle Sierra de Mapimi,No especificada,Zacatecas,Zacatecas,98085
22.7453739,-102.5906208,Calle Mesa Chinampas,No especificada,Zacatecas,Zacatecas,98085
22.7459135,-102.5833669,Calle Virgen Milagrosa,No especificada,Zacatecas,Zacatecas,98085
22.7387287,-102.6021037,Calle Monte de la Gloria,No especificada,Zacatecas,Zacatecas,98087
22.7478851,-102.5903945,Calle Sierra Nevada,No especificada,Zacatecas,Zacatecas,98085
22.7382145,-102.5946909,Calle no registrada,No especificada,Zacatecas,Zacatecas,98085
22.7416163,-102.5846941,Calle Cofia,No especificada,Zacatecas,Zacatecas,98085
22.7393069,-102.591052,Calle San Pascual,No especificada,Zacatecas,Zacatecas,98085
22.7425571,-102.5925641,Calle Cerro Colli,No especificada,Zacatecas,Zacatecas,98085
22.7465521,-102.5912451,Calle Sierra Mazamitla,No especificada,Zacatecas,Zacatecas,98085
22.7402632,-102.5947578,Calle Cerrito de Jerez,No especificada,Zacatecas,Zacatecas,98085
22.7383666,-102.5898542,Calle Purísima,No especificada,Zacatecas,Zacatecas,98085
22.7614175,-102.5914593,Calle Juan Amador,No especificada,Zacatecas,Zacatecas,98087
22.7706812,-102.6088684,Avenida Nezahualcóyotl,No especificada,Zacatecas,Zacatecas,98047
22.7708906,-102.6028211,Calle Brigada Zaragoza,No especificada,Zacatecas,Zacatecas,98047
22.7602095,-102.5978311,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7617593,-102.6032806,Calle Tránsito Pesado,No especificada,Zacatecas,Zacatecas,98087
22.7724459,-102.5925214,Calle Huicholes,No especificada,Zacatecas,Zacatecas,98047
22.7604093,-102.5926068,Calle Antonio Salanueva,No especificada,Zacatecas,Zacatecas,98087
